county,precinct,office,district,party,candidate,absentee_votes,polling_votes,votes
Scott,D33,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D33,U.S. Senate,,REP,Charles E. Grassley,NA,8,8
Scott,D33,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D33,U.S. House,2,DEM,Dave Loebsack,NA,21,21
Scott,D33,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D33,U.S. House,2,REP,Christopher Peters,NA,8,8
Scott,D33,U.S. House,2,REP,Write-in,NA,0,0
Scott,D33,State House,90,DEM,Cindy Winckler,NA,19,19
Scott,D33,State House,90,DEM,Write-in,NA,0,0
Scott,D33,State House,90,REP,Write-in,NA,0,0
Scott,D34,U.S. Senate,,DEM,Thomas L. Fiegen,NA,5,5
Scott,D34,U.S. Senate,,DEM,Robert M. Hogg,NA,10,10
Scott,D34,U.S. Senate,,DEM,Patty Judge,NA,28,28
Scott,D34,U.S. Senate,,DEM,Bob Krause,NA,4,4
Scott,D34,U.S. Senate,,DEM,Write-in,NA,1,1
Scott,D34,U.S. Senate,,REP,Charles E. Grassley,NA,7,7
Scott,D34,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D34,U.S. House,2,DEM,Dave Loebsack,NA,47,47
Scott,D34,U.S. House,2,DEM,Write-in,NA,1,1
Scott,D34,U.S. House,2,REP,Christopher Peters,NA,5,5
Scott,D34,U.S. House,2,REP,Write-in,NA,0,0
Scott,D34,State House,90,DEM,Cindy Winckler,NA,45,45
Scott,D34,State House,90,DEM,Write-in,NA,1,1
Scott,D34,State House,90,REP,Write-in,NA,0,0
Scott,D41,U.S. Senate,,DEM,Thomas L. Fiegen,NA,8,8
Scott,D41,U.S. Senate,,DEM,Robert M. Hogg,NA,18,18
Scott,D41,U.S. Senate,,DEM,Patty Judge,NA,58,58
Scott,D41,U.S. Senate,,DEM,Bob Krause,NA,6,6
Scott,D41,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D41,U.S. Senate,,REP,Charles E. Grassley,NA,60,60
Scott,D41,U.S. Senate,,REP,Write-in,NA,2,2
Scott,D41,U.S. House,2,DEM,Dave Loebsack,NA,81,81
Scott,D41,U.S. House,2,DEM,Write-in,NA,2,2
Scott,D41,U.S. House,2,REP,Christopher Peters,NA,56,56
Scott,D41,U.S. House,2,REP,Write-in,NA,1,1
Scott,D41,State House,90,DEM,Cindy Winckler,NA,85,85
Scott,D41,State House,90,DEM,Write-in,NA,0,0
Scott,D41,State House,90,REP,Write-in,NA,3,3
Scott,D42,U.S. Senate,,DEM,Thomas L. Fiegen,NA,7,7
Scott,D42,U.S. Senate,,DEM,Robert M. Hogg,NA,16,16
Scott,D42,U.S. Senate,,DEM,Patty Judge,NA,30,30
Scott,D42,U.S. Senate,,DEM,Bob Krause,NA,4,4
Scott,D42,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D42,U.S. Senate,,REP,Charles E. Grassley,NA,45,45
Scott,D42,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D42,U.S. House,2,DEM,Dave Loebsack,NA,54,54
Scott,D42,U.S. House,2,DEM,Write-in,NA,2,2
Scott,D42,U.S. House,2,REP,Christopher Peters,NA,46,46
Scott,D42,U.S. House,2,REP,Write-in,NA,0,0
Scott,D42,State House,89,DEM,Jim Lykam,NA,55,55
Scott,D42,State House,89,DEM,Write-in,NA,1,1
Scott,D42,State House,89,REP,Write-in,NA,2,2
Scott,D43,U.S. Senate,,DEM,Thomas L. Fiegen,NA,13,13
Scott,D43,U.S. Senate,,DEM,Robert M. Hogg,NA,14,14
Scott,D43,U.S. Senate,,DEM,Patty Judge,NA,37,37
Scott,D43,U.S. Senate,,DEM,Bob Krause,NA,2,2
Scott,D43,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D43,U.S. Senate,,REP,Charles E. Grassley,NA,46,46
Scott,D43,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D43,U.S. House,2,DEM,Dave Loebsack,NA,57,57
Scott,D43,U.S. House,2,DEM,Write-in,NA,2,2
Scott,D43,U.S. House,2,REP,Christopher Peters,NA,43,43
Scott,D43,U.S. House,2,REP,Write-in,NA,0,0
Scott,D43,State House,89,DEM,Jim Lykam,NA,57,57
Scott,D43,State House,89,DEM,Write-in,NA,3,3
Scott,D43,State House,89,REP,Write-in,NA,2,2
Scott,D44,U.S. Senate,,DEM,Thomas L. Fiegen,NA,3,3
Scott,D44,U.S. Senate,,DEM,Robert M. Hogg,NA,10,10
Scott,D44,U.S. Senate,,DEM,Patty Judge,NA,20,20
Scott,D44,U.S. Senate,,DEM,Bob Krause,NA,6,6
Scott,D44,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D44,U.S. Senate,,REP,Charles E. Grassley,NA,15,15
Scott,D44,U.S. Senate,,REP,Write-in,NA,2,2
Scott,D44,U.S. House,2,DEM,Dave Loebsack,NA,38,38
Scott,D44,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D44,U.S. House,2,REP,Christopher Peters,NA,16,16
Scott,D44,U.S. House,2,REP,Write-in,NA,0,0
Scott,D44,State House,90,DEM,Cindy Winckler,NA,37,37
Scott,D44,State House,90,DEM,Write-in,NA,0,0
Scott,D44,State House,90,REP,Write-in,NA,0,0
Scott,D51,U.S. Senate,,DEM,Thomas L. Fiegen,NA,15,15
Scott,D51,U.S. Senate,,DEM,Robert M. Hogg,NA,26,26
Scott,D51,U.S. Senate,,DEM,Patty Judge,NA,61,61
Scott,D51,U.S. Senate,,DEM,Bob Krause,NA,9,9
Scott,D51,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D51,U.S. Senate,,REP,Charles E. Grassley,NA,67,67
Scott,D51,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D51,U.S. House,2,DEM,Dave Loebsack,NA,103,103
Scott,D51,U.S. House,2,DEM,Write-in,NA,2,2
Scott,D51,U.S. House,2,REP,Christopher Peters,NA,65,65
Scott,D51,U.S. House,2,REP,Write-in,NA,0,0
Scott,D51,State House,93,DEM,Phyllis Thede,NA,107,107
Scott,D51,State House,93,DEM,Write-in,NA,1,1
Scott,D51,State House,93,REP,Kurt Whalen,NA,66,66
Scott,D51,State House,93,REP,Write-in,NA,0,0
Scott,D52,U.S. Senate,,DEM,Thomas L. Fiegen,NA,12,12
Scott,D52,U.S. Senate,,DEM,Robert M. Hogg,NA,22,22
Scott,D52,U.S. Senate,,DEM,Patty Judge,NA,40,40
Scott,D52,U.S. Senate,,DEM,Bob Krause,NA,2,2
Scott,D52,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D52,U.S. Senate,,REP,Charles E. Grassley,NA,29,29
Scott,D52,U.S. Senate,,REP,Write-in,NA,1,1
Scott,D52,U.S. House,2,DEM,Dave Loebsack,NA,68,68
Scott,D52,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D52,U.S. House,2,REP,Christopher Peters,NA,26,26
Scott,D52,U.S. House,2,REP,Write-in,NA,2,2
Scott,D52,State House,93,DEM,Phyllis Thede,NA,73,73
Scott,D52,State House,93,DEM,Write-in,NA,0,0
Scott,D52,State House,93,REP,Kurt Whalen,NA,27,27
Scott,D52,State House,93,REP,Write-in,NA,2,2
Scott,D53,U.S. Senate,,DEM,Thomas L. Fiegen,NA,13,13
Scott,D53,U.S. Senate,,DEM,Robert M. Hogg,NA,19,19
Scott,D53,U.S. Senate,,DEM,Patty Judge,NA,60,60
Scott,D53,U.S. Senate,,DEM,Bob Krause,NA,7,7
Scott,D53,U.S. Senate,,DEM,Write-in,NA,1,1
Scott,D53,U.S. Senate,,REP,Charles E. Grassley,NA,46,46
Scott,D53,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D53,U.S. House,2,DEM,Dave Loebsack,NA,102,102
Scott,D53,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D53,U.S. House,2,REP,Christopher Peters,NA,42,42
Scott,D53,U.S. House,2,REP,Write-in,NA,0,0
Scott,D53,State House,93,DEM,Phyllis Thede,NA,107,107
Scott,D53,State House,93,DEM,Write-in,NA,0,0
Scott,D53,State House,93,REP,Kurt Whalen,NA,44,44
Scott,D53,State House,93,REP,Write-in,NA,0,0
Scott,D54,U.S. Senate,,DEM,Thomas L. Fiegen,NA,12,12
Scott,D54,U.S. Senate,,DEM,Robert M. Hogg,NA,19,19
Scott,D54,U.S. Senate,,DEM,Patty Judge,NA,41,41
Scott,D54,U.S. Senate,,DEM,Bob Krause,NA,8,8
Scott,D54,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D54,U.S. Senate,,REP,Charles E. Grassley,NA,19,19
Scott,D54,U.S. Senate,,REP,Write-in,NA,3,3
Scott,D54,U.S. House,2,DEM,Dave Loebsack,NA,71,71
Scott,D54,U.S. House,2,DEM,Write-in,NA,1,1
Scott,D54,U.S. House,2,REP,Christopher Peters,NA,21,21
Scott,D54,U.S. House,2,REP,Write-in,NA,1,1
Scott,D54,State House,90,DEM,Cindy Winckler,NA,71,71
Scott,D54,State House,90,DEM,Write-in,NA,1,1
Scott,D54,State House,90,REP,Write-in,NA,0,0
Scott,D61,U.S. Senate,,DEM,Thomas L. Fiegen,NA,2,2
Scott,D61,U.S. Senate,,DEM,Robert M. Hogg,NA,15,15
Scott,D61,U.S. Senate,,DEM,Patty Judge,NA,44,44
Scott,D61,U.S. Senate,,DEM,Bob Krause,NA,7,7
Scott,D61,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D61,U.S. Senate,,REP,Charles E. Grassley,NA,80,80
Scott,D61,U.S. Senate,,REP,Write-in,NA,1,1
Scott,D61,U.S. House,2,DEM,Dave Loebsack,NA,65,65
Scott,D61,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D61,U.S. House,2,REP,Christopher Peters,NA,73,73
Scott,D61,U.S. House,2,REP,Write-in,NA,0,0
Scott,D61,State House,94,DEM,Write-in,NA,2,2
Scott,D61,State House,94,REP,Gary M. Mohr,NA,74,74
Scott,D61,State House,94,REP,Write-in,NA,1,1
Scott,D62,U.S. Senate,,DEM,Thomas L. Fiegen,NA,6,6
Scott,D62,U.S. Senate,,DEM,Robert M. Hogg,NA,18,18
Scott,D62,U.S. Senate,,DEM,Patty Judge,NA,47,47
Scott,D62,U.S. Senate,,DEM,Bob Krause,NA,1,1
Scott,D62,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D62,U.S. Senate,,REP,Charles E. Grassley,NA,111,111
Scott,D62,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D62,U.S. House,2,DEM,Dave Loebsack,NA,66,66
Scott,D62,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D62,U.S. House,2,REP,Christopher Peters,NA,108,108
Scott,D62,U.S. House,2,REP,Write-in,NA,0,0
Scott,D62,State House,93,DEM,Phyllis Thede,NA,67,67
Scott,D62,State House,93,DEM,Write-in,NA,0,0
Scott,D62,State House,93,REP,Kurt Whalen,NA,110,110
Scott,D62,State House,93,REP,Write-in,NA,0,0
Scott,D63,U.S. Senate,,DEM,Thomas L. Fiegen,NA,3,3
Scott,D63,U.S. Senate,,DEM,Robert M. Hogg,NA,30,30
Scott,D63,U.S. Senate,,DEM,Patty Judge,NA,56,56
Scott,D63,U.S. Senate,,DEM,Bob Krause,NA,6,6
Scott,D63,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D63,U.S. Senate,,REP,Charles E. Grassley,NA,105,105
Scott,D63,U.S. Senate,,REP,Write-in,NA,1,1
Scott,D63,U.S. House,2,DEM,Dave Loebsack,NA,91,91
Scott,D63,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D63,U.S. House,2,REP,Christopher Peters,NA,101,101
Scott,D63,U.S. House,2,REP,Write-in,NA,0,0
Scott,D63,State House,93,DEM,Phyllis Thede,NA,90,90
Scott,D63,State House,93,DEM,Write-in,NA,0,0
Scott,D63,State House,93,REP,Kurt Whalen,NA,98,98
Scott,D63,State House,93,REP,Write-in,NA,1,1
Scott,D64,U.S. Senate,,DEM,Thomas L. Fiegen,NA,14,14
Scott,D64,U.S. Senate,,DEM,Robert M. Hogg,NA,63,63
Scott,D64,U.S. Senate,,DEM,Patty Judge,NA,127,127
Scott,D64,U.S. Senate,,DEM,Bob Krause,NA,13,13
Scott,D64,U.S. Senate,,DEM,Write-in,NA,1,1
Scott,D64,U.S. Senate,,REP,Charles E. Grassley,NA,201,201
Scott,D64,U.S. Senate,,REP,Write-in,NA,4,4
Scott,D64,U.S. House,2,DEM,Dave Loebsack,NA,206,206
Scott,D64,U.S. House,2,DEM,Write-in,NA,1,1
Scott,D64,U.S. House,2,REP,Christopher Peters,NA,197,197
Scott,D64,U.S. House,2,REP,Write-in,NA,1,1
Scott,D64,State House,93,DEM,Phyllis Thede,NA,202,202
Scott,D64,State House,93,DEM,Write-in,NA,0,0
Scott,D64,State House,93,REP,Kurt Whalen,NA,202,202
Scott,D64,State House,93,REP,Write-in,NA,1,1
Scott,D71,U.S. Senate,,DEM,Thomas L. Fiegen,NA,7,7
Scott,D71,U.S. Senate,,DEM,Robert M. Hogg,NA,25,25
Scott,D71,U.S. Senate,,DEM,Patty Judge,NA,63,63
Scott,D71,U.S. Senate,,DEM,Bob Krause,NA,7,7
Scott,D71,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D71,U.S. Senate,,REP,Charles E. Grassley,NA,59,59
Scott,D71,U.S. Senate,,REP,Write-in,NA,4,4
Scott,D71,U.S. House,2,DEM,Dave Loebsack,NA,94,94
Scott,D71,U.S. House,2,DEM,Write-in,NA,1,1
Scott,D71,U.S. House,2,REP,Christopher Peters,NA,64,64
Scott,D71,U.S. House,2,REP,Write-in,NA,0,0
Scott,D71,State House,89,DEM,Jim Lykam,NA,93,93
Scott,D71,State House,89,DEM,Write-in,NA,0,0
Scott,D71,State House,89,REP,Write-in,NA,4,4
Scott,D72,U.S. Senate,,DEM,Thomas L. Fiegen,NA,11,11
Scott,D72,U.S. Senate,,DEM,Robert M. Hogg,NA,28,28
Scott,D72,U.S. Senate,,DEM,Patty Judge,NA,62,62
Scott,D72,U.S. Senate,,DEM,Bob Krause,NA,2,2
Scott,D72,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D72,U.S. Senate,,REP,Charles E. Grassley,NA,71,71
Scott,D72,U.S. Senate,,REP,Write-in,NA,1,1
Scott,D72,U.S. House,2,DEM,Dave Loebsack,NA,103,103
Scott,D72,U.S. House,2,DEM,Write-in,NA,1,1
Scott,D72,U.S. House,2,REP,Christopher Peters,NA,66,66
Scott,D72,U.S. House,2,REP,Write-in,NA,1,1
Scott,D72,State House,89,DEM,Jim Lykam,NA,100,100
Scott,D72,State House,89,DEM,Write-in,NA,2,2
Scott,D72,State House,89,REP,Write-in,NA,6,6
Scott,D73,U.S. Senate,,DEM,Thomas L. Fiegen,NA,4,4
Scott,D73,U.S. Senate,,DEM,Robert M. Hogg,NA,22,22
Scott,D73,U.S. Senate,,DEM,Patty Judge,NA,62,62
Scott,D73,U.S. Senate,,DEM,Bob Krause,NA,7,7
Scott,D73,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D73,U.S. Senate,,REP,Charles E. Grassley,NA,42,42
Scott,D73,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D73,U.S. House,2,DEM,Dave Loebsack,NA,90,90
Scott,D73,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D73,U.S. House,2,REP,Christopher Peters,NA,44,44
Scott,D73,U.S. House,2,REP,Write-in,NA,0,0
Scott,D73,State Senate,46,DEM,Chris Brase,NA,89,89
Scott,D73,State Senate,46,DEM,Write-in,NA,0,0
Scott,D73,State Senate,46,REP,Mark S. Lofgren,NA,42,42
Scott,D73,State Senate,46,REP,Write-in,NA,0,0
Scott,D73,State House,92,DEM,Ken Krumwiede,NA,86,86
Scott,D73,State House,92,DEM,Write-in,NA,0,0
Scott,D73,State House,92,REP,Ross C. Paustian,NA,44,44
Scott,D73,State House,92,REP,Write-in,NA,0,0
Scott,D74,U.S. Senate,,DEM,Thomas L. Fiegen,NA,4,4
Scott,D74,U.S. Senate,,DEM,Robert M. Hogg,NA,8,8
Scott,D74,U.S. Senate,,DEM,Patty Judge,NA,16,16
Scott,D74,U.S. Senate,,DEM,Bob Krause,NA,5,5
Scott,D74,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D74,U.S. Senate,,REP,Charles E. Grassley,NA,19,19
Scott,D74,U.S. Senate,,REP,Write-in,NA,1,1
Scott,D74,U.S. House,2,DEM,Dave Loebsack,NA,31,31
Scott,D74,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D74,U.S. House,2,REP,Christopher Peters,NA,20,20
Scott,D74,U.S. House,2,REP,Write-in,NA,0,0
Scott,D74,State House,93,DEM,Phyllis Thede,NA,31,31
Scott,D74,State House,93,DEM,Write-in,NA,0,0
Scott,D74,State House,93,REP,Kurt Whalen,NA,22,22
Scott,D74,State House,93,REP,Write-in,NA,0,0
Scott,D81,U.S. Senate,,DEM,Thomas L. Fiegen,NA,4,4
Scott,D81,U.S. Senate,,DEM,Robert M. Hogg,NA,9,9
Scott,D81,U.S. Senate,,DEM,Patty Judge,NA,32,32
Scott,D81,U.S. Senate,,DEM,Bob Krause,NA,6,6
Scott,D81,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D81,U.S. Senate,,REP,Charles E. Grassley,NA,35,35
Scott,D81,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D81,U.S. House,2,DEM,Dave Loebsack,NA,51,51
Scott,D81,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D81,U.S. House,2,REP,Christopher Peters,NA,32,32
Scott,D81,U.S. House,2,REP,Write-in,NA,0,0
Scott,D81,State Senate,46,DEM,Chris Brase,NA,51,51
Scott,D81,State Senate,46,DEM,Write-in,NA,0,0
Scott,D81,State Senate,46,REP,Mark S. Lofgren,NA,32,32
Scott,D81,State Senate,46,REP,Write-in,NA,0,0
Scott,D81,State House,92,DEM,Ken Krumwiede,NA,50,50
Scott,D81,State House,92,DEM,Write-in,NA,0,0
Scott,D81,State House,92,REP,Ross C. Paustian,NA,32,32
Scott,D81,State House,92,REP,Write-in,NA,0,0
Scott,D82,U.S. Senate,,DEM,Thomas L. Fiegen,NA,4,4
Scott,D82,U.S. Senate,,DEM,Robert M. Hogg,NA,21,21
Scott,D82,U.S. Senate,,DEM,Patty Judge,NA,38,38
Scott,D82,U.S. Senate,,DEM,Bob Krause,NA,9,9
Scott,D82,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D82,U.S. Senate,,REP,Charles E. Grassley,NA,49,49
Scott,D82,U.S. Senate,,REP,Write-in,NA,1,1
Scott,D82,U.S. House,2,DEM,Dave Loebsack,NA,72,72
Scott,D82,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D82,U.S. House,2,REP,Christopher Peters,NA,49,49
Scott,D82,U.S. House,2,REP,Write-in,NA,0,0
Scott,D82,State House,89,DEM,Jim Lykam,NA,72,72
Scott,D82,State House,89,DEM,Write-in,NA,0,0
Scott,D82,State House,89,REP,Write-in,NA,1,1
Scott,D83,U.S. Senate,,DEM,Thomas L. Fiegen,NA,5,5
Scott,D83,U.S. Senate,,DEM,Robert M. Hogg,NA,19,19
Scott,D83,U.S. Senate,,DEM,Patty Judge,NA,52,52
Scott,D83,U.S. Senate,,DEM,Bob Krause,NA,5,5
Scott,D83,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D83,U.S. Senate,,REP,Charles E. Grassley,NA,55,55
Scott,D83,U.S. Senate,,REP,Write-in,NA,1,1
Scott,D83,U.S. House,2,DEM,Dave Loebsack,NA,78,78
Scott,D83,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D83,U.S. House,2,REP,Christopher Peters,NA,56,56
Scott,D83,U.S. House,2,REP,Write-in,NA,0,0
Scott,D83,State Senate,46,DEM,Chris Brase,NA,71,71
Scott,D83,State Senate,46,DEM,Write-in,NA,0,0
Scott,D83,State Senate,46,REP,Mark S. Lofgren,NA,57,57
Scott,D83,State Senate,46,REP,Write-in,NA,0,0
Scott,D83,State House,92,DEM,Ken Krumwiede,NA,71,71
Scott,D83,State House,92,DEM,Write-in,NA,1,1
Scott,D83,State House,92,REP,Ross C. Paustian,NA,56,56
Scott,D83,State House,92,REP,Write-in,NA,0,0
Scott,D84,U.S. Senate,,DEM,Thomas L. Fiegen,NA,2,2
Scott,D84,U.S. Senate,,DEM,Robert M. Hogg,NA,14,14
Scott,D84,U.S. Senate,,DEM,Patty Judge,NA,35,35
Scott,D84,U.S. Senate,,DEM,Bob Krause,NA,3,3
Scott,D84,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,D84,U.S. Senate,,REP,Charles E. Grassley,NA,91,91
Scott,D84,U.S. Senate,,REP,Write-in,NA,0,0
Scott,D84,U.S. House,2,DEM,Dave Loebsack,NA,55,55
Scott,D84,U.S. House,2,DEM,Write-in,NA,0,0
Scott,D84,U.S. House,2,REP,Christopher Peters,NA,83,83
Scott,D84,U.S. House,2,REP,Write-in,NA,0,0
Scott,D84,State House,94,DEM,Write-in,NA,1,1
Scott,D84,State House,94,REP,Gary M. Mohr,NA,85,85
Scott,D84,State House,94,REP,Write-in,NA,0,0
Scott,DH,U.S. Senate,,DEM,Thomas L. Fiegen,NA,0,0
Scott,DH,U.S. Senate,,DEM,Robert M. Hogg,NA,3,3
Scott,DH,U.S. Senate,,DEM,Patty Judge,NA,6,6
Scott,DH,U.S. Senate,,DEM,Bob Krause,NA,2,2
Scott,DH,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,DH,U.S. Senate,,REP,Charles E. Grassley,NA,7,7
Scott,DH,U.S. Senate,,REP,Write-in,NA,0,0
Scott,DH,U.S. House,2,DEM,Dave Loebsack,NA,11,11
Scott,DH,U.S. House,2,DEM,Write-in,NA,0,0
Scott,DH,U.S. House,2,REP,Christopher Peters,NA,6,6
Scott,DH,U.S. House,2,REP,Write-in,NA,0,0
Scott,DH,State Senate,46,DEM,Chris Brase,NA,12,12
Scott,DH,State Senate,46,DEM,Write-in,NA,0,0
Scott,DH,State Senate,46,REP,Mark S. Lofgren,NA,6,6
Scott,DH,State Senate,46,REP,Write-in,NA,0,0
Scott,DH,State House,92,DEM,Ken Krumwiede,NA,10,10
Scott,DH,State House,92,DEM,Write-in,NA,0,0
Scott,DH,State House,92,REP,Ross C. Paustian,NA,7,7
Scott,DH,State House,92,REP,Write-in,NA,0,0
Scott,EL1,U.S. Senate,,DEM,Thomas L. Fiegen,NA,3,3
Scott,EL1,U.S. Senate,,DEM,Robert M. Hogg,NA,16,16
Scott,EL1,U.S. Senate,,DEM,Patty Judge,NA,52,52
Scott,EL1,U.S. Senate,,DEM,Bob Krause,NA,2,2
Scott,EL1,U.S. Senate,,DEM,Write-in,NA,1,1
Scott,EL1,U.S. Senate,,REP,Charles E. Grassley,NA,87,87
Scott,EL1,U.S. Senate,,REP,Write-in,NA,4,4
Scott,EL1,U.S. House,2,DEM,Dave Loebsack,NA,76,76
Scott,EL1,U.S. House,2,DEM,Write-in,NA,0,0
Scott,EL1,U.S. House,2,REP,Christopher Peters,NA,89,89
Scott,EL1,U.S. House,2,REP,Write-in,NA,0,0
Scott,EL1,State Senate,46,DEM,Chris Brase,NA,72,72
Scott,EL1,State Senate,46,DEM,Write-in,NA,0,0
Scott,EL1,State Senate,46,REP,Mark S. Lofgren,NA,91,91
Scott,EL1,State Senate,46,REP,Write-in,NA,0,0
Scott,EL1,State House,92,DEM,Ken Krumwiede,NA,70,70
Scott,EL1,State House,92,DEM,Write-in,NA,0,0
Scott,EL1,State House,92,REP,Ross C. Paustian,NA,86,86
Scott,EL1,State House,92,REP,Write-in,NA,2,2
Scott,EL2,U.S. Senate,,DEM,Thomas L. Fiegen,NA,6,6
Scott,EL2,U.S. Senate,,DEM,Robert M. Hogg,NA,6,6
Scott,EL2,U.S. Senate,,DEM,Patty Judge,NA,33,33
Scott,EL2,U.S. Senate,,DEM,Bob Krause,NA,2,2
Scott,EL2,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,EL2,U.S. Senate,,REP,Charles E. Grassley,NA,84,84
Scott,EL2,U.S. Senate,,REP,Write-in,NA,3,3
Scott,EL2,U.S. House,2,DEM,Dave Loebsack,NA,45,45
Scott,EL2,U.S. House,2,DEM,Write-in,NA,0,0
Scott,EL2,U.S. House,2,REP,Christopher Peters,NA,82,82
Scott,EL2,U.S. House,2,REP,Write-in,NA,0,0
Scott,EL2,State Senate,46,DEM,Chris Brase,NA,47,47
Scott,EL2,State Senate,46,DEM,Write-in,NA,0,0
Scott,EL2,State Senate,46,REP,Mark S. Lofgren,NA,85,85
Scott,EL2,State Senate,46,REP,Write-in,NA,0,0
Scott,EL2,State House,92,DEM,Ken Krumwiede,NA,46,46
Scott,EL2,State House,92,DEM,Write-in,NA,0,0
Scott,EL2,State House,92,REP,Ross C. Paustian,NA,86,86
Scott,EL2,State House,92,REP,Write-in,NA,0,0
Scott,HG,U.S. Senate,,DEM,Thomas L. Fiegen,NA,0,0
Scott,HG,U.S. Senate,,DEM,Robert M. Hogg,NA,6,6
Scott,HG,U.S. Senate,,DEM,Patty Judge,NA,10,10
Scott,HG,U.S. Senate,,DEM,Bob Krause,NA,3,3
Scott,HG,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,HG,U.S. Senate,,REP,Charles E. Grassley,NA,57,57
Scott,HG,U.S. Senate,,REP,Write-in,NA,2,2
Scott,HG,U.S. House,2,DEM,Dave Loebsack,NA,17,17
Scott,HG,U.S. House,2,DEM,Write-in,NA,0,0
Scott,HG,U.S. House,2,REP,Christopher Peters,NA,51,51
Scott,HG,U.S. House,2,REP,Write-in,NA,0,0
Scott,HG,State Senate,46,DEM,Chris Brase,NA,17,17
Scott,HG,State Senate,46,DEM,Write-in,NA,0,0
Scott,HG,State Senate,46,REP,Mark S. Lofgren,NA,54,54
Scott,HG,State Senate,46,REP,Write-in,NA,0,0
Scott,HG,State House,92,DEM,Ken Krumwiede,NA,17,17
Scott,HG,State House,92,DEM,Write-in,NA,0,0
Scott,HG,State House,92,REP,Ross C. Paustian,NA,62,62
Scott,HG,State House,92,REP,Write-in,NA,0,0
Scott,LB,U.S. Senate,,DEM,Thomas L. Fiegen,NA,1,1
Scott,LB,U.S. Senate,,DEM,Robert M. Hogg,NA,3,3
Scott,LB,U.S. Senate,,DEM,Patty Judge,NA,6,6
Scott,LB,U.S. Senate,,DEM,Bob Krause,NA,2,2
Scott,LB,U.S. Senate,,DEM,Write-in,NA,0,0
Scott,LB,U.S. Senate,,REP,Charles E. Grassley,NA,13,13
Scott,LB,U.S. Senate,,REP,Write-in,NA,1,1
Scott,LB,U.S. House,2,DEM,Dave Loebsack,NA,12,12
Scott,LB,U.S. House,2,DEM,Write-in,NA,0,0
Scott,LB,U.S. House,2,REP,Christopher Peters,NA,16,16
Scott,LB,U.S. House,2,REP,Write-in,NA,1,1
Scott,LB,State Senate,46,DEM,Chris Brase,NA,11,11
Scott,LB,State Senate,46,DEM,Write-in,NA,0,0
Scott,LB,State Senate,46,REP,Mark S. Lofgren,NA,15,15
Scott,LB,State Senate,46,REP,Write-in,NA,0,0
Scott,LB,State House,92,DEM,Ken Krumwiede,NA,11,11
Scott,LB,State House,92,DEM,Write-in,NA,0,0
Scott,LB,State House,92,REP,Ross C. Paustian,NA,17,17
Scott,LB,State House,92,REP,Write-in,NA,0,0
Scott,LC1,U.S. Senate,,DEM,Thomas L. Fiegen,NA,1,1
Scott,LC1,U.S. Senate,,DEM,Robert M. Hogg,NA,14,14
Scott,LC1,U.S. Senate,,DEM,Patty Judge,NA,35,35
Scott,LC1,U.S. Senate,,DEM,Bob Krause,NA,4,4
Scott,LC1,U.S. Senate,,DEM,Write-in,NA,0,0
